SCHOOL,DISTRICT,TREATMENT,MATH_SCORE,READ_SCORE,PRIOR_MATH_SCORE,PRIOR_READ_SCORE,GENDER,SG_MATH_PROF,SG_READ_PROF
35,10,0,55.6668729,75.73506403,,,0,,
35,10,0,51.17749416,69.45781183,,,0,,
36,10,1,44.0807249,75.51352197,78.82625615,82.83669156,0,2,2
36,10,1,72.15941497,78.87096099,82.48700738,92.80503852,1,2,3
36,10,1,61.02798655,74.76564793,74.27407639,80.34460482,1,2,2
36,10,1,,87.66835496,76.10933583,85.3287783,1,2,3
36,10,1,85.35607942,94.10084809,78.95527019,97.789212,0,2,3
36,10,1,64.50604734,74.45655386,75.86262758,75.36043133,1,2,2
36,10,1,70.02455258,88.54680512,83.4713898,87.82086504,1,2,3
36,10,1,64.35389455,82.00517749,79.66935097,92.80503852,0,2,3
36,10,1,69.08452234,89.11502113,74.77780022,85.3287783,1,2,3
36,10,1,61.74192191,71.20568587,68.31852348,77.85251807,0,2,2
36,10,1,79.40989335,,81.81282617,95.29712526,0,2,3
36,10,1,66.86298879,76.43691609,81.25345703,,0,2,
36,10,1,54.85201142,70.01903185,74.02618548,70.37625785,1,2,2
36,10,1,75.16342307,96.52648579,,102.7733855,0,,3
36,10,1,62.12645418,77.03321198,72.92882336,77.85251807,1,2,2
36,10,1,67.06553424,76.51068736,75.17009861,82.83669156,1,2,2
36,10,1,74.18933677,90.09234395,74.35418974,90.31295178,1,2,3
36,10,1,,86.48170094,73.61793132,,0,2,
36,10,1,78.23999441,89.05179502,,97.789212,1,,3
36,10,1,,69.27115781,78.65146635,97.789212,1,2,3
36,10,1,62.84841323,85.24596501,91.45864587,,1,3,
36,10,1,57.65776021,66.05517786,71.95437741,67.88417111,1,2,2
36,10,1,53.85690624,64.22552813,70.81793359,,1,2,
36,10,1,53.72715908,57.40461761,87.55341787,90.31295178,0,2,3
36,10,1,60.06016654,67.77540972,61.53505413,57.91582415,0,1,1
36,10,1,53.76130931,63.46757362,67.08607364,62.89999763,0,2,2
36,10,1,51.58045536,58.92931598,55.43749923,50.43956393,1,1,1
36,10,1,76.82831972,96.52648579,93.68717986,102.7733855,0,3,3
36,10,1,62.16366737,,78.61720562,67.88417111,0,2,2
36,10,1,,84.89553708,,97.789212,0,,3
36,10,1,71.74106411,83.82010011,98.06505366,95.29712526,0,3,3
36,10,1,80.64918679,91.22831702,87.11153381,95.29712526,1,2,3
36,10,1,57.38816474,58.33895785,47.90265262,57.91582415,1,1,1
36,10,1,,84.37848553,82.38192072,92.80503852,1,2,3
36,10,1,71.88567296,90.23844904,98.99753873,85.3287783,1,3,3
36,10,1,46.08648028,59.72239791,,75.36043133,0,,2
36,10,1,69.92232765,80.62903484,98.57047335,97.789212,0,3,3
36,10,1,52.70083271,73.82207881,57.21140334,72.86834459,1,1,2
36,10,1,70.63157147,83.82010011,94.67100781,,0,3,
36,10,1,63.80103875,86.43261903,85.10896389,95.29712526,0,2,3
36,10,1,62.23541012,73.1502944,59.53317873,72.86834459,0,1,2
36,10,1,64.29311965,80.81852347,63.05961282,,0,1,
36,10,1,69.85463653,90.09234395,89.04367485,92.80503852,1,3,3
36,10,1,61.14241138,70.3575409,,,1,,
36,10,1,86.18533095,94.10084809,,92.80503852,1,,3
36,10,1,62.2369039,75.95230195,74.33828196,70.37625785,1,2,2
36,10,1,74.51758337,87.92836711,,87.82086504,1,,3
36,10,1,65.89330847,,94.50215938,,1,3,
36,10,1,69.36902545,86.75179357,,,1,,
36,10,1,75.62364738,90.39049189,74.61637218,75.36043133,1,2,2
36,10,1,50.13381671,,56.83899465,57.91582415,1,1,1
36,10,1,60.98917043,68.87273893,58.54443468,62.89999763,0,1,2
36,10,1,,88.90568993,84.7148267,95.29712526,0,2,3
36,10,1,83.47615374,,92.57112907,102.7733855,0,3,3
36,10,1,73.10580336,69.77982097,58.32696847,,0,1,
36,10,1,69.27942161,90.2443868,88.66914452,90.31295178,1,3,3
36,10,1,53.61517854,60.28658882,65.10803525,65.39208437,1,2,2
36,10,1,65.21560833,76.07190739,72.81376532,67.88417111,1,2,2
36,10,1,78.32617708,83.51209701,80.83256991,85.3287783,1,2,3
36,10,1,67.90139352,83.63061148,64.60185058,80.34460482,1,1,2
36,10,1,62.6716579,74.1474598,79.07550296,82.83669156,1,2,2
36,10,1,42.18900235,66.93774618,74.67216546,72.86834459,0,2,2
37,10,1,64.09665835,,97.86584974,92.80503852,0,3,3
37,10,1,30.07047787,38.33886974,64.77214995,55.42373741,1,1,1
37,10,1,72.4732635,74.32686795,54.76248322,57.91582415,1,1,1
37,10,1,70.98423159,84.1889969,74.60345151,77.85251807,1,2,2
37,10,1,56.84874936,71.9825102,40.51509075,47.94747719,1,1,1
37,10,1,48.06166105,57.54587592,57.77056981,65.39208437,1,1,2
37,10,1,52.73119611,56.65143209,60.62771386,57.91582415,1,1,1
37,10,1,60.71760728,75.20551887,85.61008461,80.34460482,0,2,2
37,10,1,52.71368231,62.87937702,68.41441125,80.34460482,1,2,2
37,10,1,,81.25730344,73.42202247,67.88417111,0,2,2
37,10,1,41.29991018,59.02474013,61.12261827,,0,1,
37,10,1,,70.50364599,58.17521248,,1,1,
37,10,1,65.8807405,70.49770824,85.93222209,67.88417111,0,2,2
37,10,1,46.0698166,58.92931598,61.20291851,60.40791089,0,1,2
37,10,1,58.59808763,82.37018619,72.05279466,80.34460482,0,2,2
37,10,1,57.28945297,82.63344609,70.62972419,80.34460482,1,2,2
37,10,1,67.40192874,87.865141,69.43642248,70.37625785,1,2,2
37,10,1,54.13774921,74.50786109,71.7136972,62.89999763,0,2,2
37,10,1,48.52268941,58.29225803,46.28033385,40.47121696,0,1,1
37,10,1,23.11405637,34.93095533,,,0,,
38,10,0,,68.60920216,60.19860634,52.93165067,1,1,1
38,10,0,62.54545678,81.44395746,85.8799458,90.31295178,1,2,3
38,10,0,66.27169024,67.87273893,61.55062573,57.91582415,0,1,1
38,10,0,54.14959106,60.74093931,60.65809989,50.43956393,0,1,1
38,10,0,37.22010951,52.43436117,73.93168292,60.40791089,1,2,2
38,10,0,,74.20442791,66.55800564,,1,2,
38,10,0,55.02096206,76.26864188,99.19957137,102.7733855,1,3,3
38,10,0,72.28463189,84.33979011,69.31558974,77.85251807,1,2,2
38,10,0,65.79795189,66.83219001,72.21465253,62.89999763,0,2,2
38,10,0,43.11473587,58.11001527,,55.42373741,1,,1
38,10,0,61.15312744,83.15313609,67.91083133,,1,2,
38,10,0,71.27541409,77.76548093,71.16405711,70.37625785,1,2,2
38,10,0,41.51959479,64.84088166,55.97271357,50.43956393,1,1,1
38,10,0,50.42871483,56.04580129,64.49188141,52.93165067,0,1,1
38,10,0,64.12584748,84.56513955,80.74082483,,1,2,
38,10,0,76.98364754,88.11502113,103.9194071,102.7733855,1,3,3
38,10,0,65.03723376,79.59317404,64.76267864,70.37625785,1,1,2
38,10,0,71.46226971,86.865141,90.70783591,95.29712526,0,3,3
38,10,0,59.73623236,88.05179502,88.3723311,97.789212,1,3,3
38,10,0,75.87020022,82.31531097,80.86851962,100.2812987,0,2,3
38,10,0,74.36855682,74.20442791,73.05992659,67.88417111,0,2,2
38,10,0,63.79174795,77.8839954,81.2871123,82.83669156,1,2,2
38,10,0,70.06916757,75.70017599,82.62069421,70.37625785,1,2,2
38,10,0,64.51065956,91.91419407,89.44038439,102.7733855,0,3,3
38,10,0,,82.70888306,79.21860646,77.85251807,1,2,2
38,10,0,76.63692148,86.61927305,77.29791403,85.3287783,1,2,3
38,10,0,73.12281372,85.74171309,67.14883528,77.85251807,0,2,2
38,10,0,75.20880046,90.27899797,,92.80503852,0,,3
38,10,0,61.37280623,67.02897605,76.13926977,100.2812987,1,2,3
38,10,0,74.9972336,90.57714591,99.74682121,100.2812987,0,3,3
38,10,0,83.97228016,99.08644785,101.6768123,92.80503852,1,3,3
38,10,0,64.39037158,87.54680512,81.16433862,92.80503852,0,2,3
38,10,0,74.42869159,80.137698,,,0,,
38,10,0,55.72183688,85.62210766,71.44701533,85.3287783,1,2,3
38,10,0,61.50195019,74.10415697,58.33947072,57.91582415,1,1,1
38,10,0,52.50002808,,71.21548062,80.34460482,1,2,2
38,10,0,68.77341135,76.69734138,86.06274577,87.82086504,1,2,3
38,10,0,75.05423426,94.28750211,94.8405906,87.82086504,1,3,3
38,10,0,75.24577792,79.07064942,81.88406594,80.34460482,1,2,2
38,10,0,59.35802272,86.71903591,,97.789212,0,,3
38,10,0,66.39518838,81.96648207,86.32077461,82.83669156,1,2,2
38,10,0,61.44369487,65.0492401,66.1132715,57.91582415,0,2,1
38,10,0,22.84592212,42.45395237,58.23666207,62.89999763,0,1,2
38,10,0,48.91384696,56.10560401,49.11451994,50.43956393,0,1,1
38,10,0,76.94195903,83.50196499,77.30870942,,0,2,
38,10,0,53.00466231,,83.44847589,80.34460482,1,2,2
38,10,0,76.8591781,,,92.80503852,0,,3
38,10,0,76.12568783,,94.07241501,97.789212,0,3,3
38,10,0,44.07158648,,78.51079449,75.36043133,0,2,2
38,10,0,,76.47746501,68.49350321,75.36043133,1,2,2
38,10,0,49.2640452,64.45888197,61.02342321,65.39208437,0,1,2
38,10,0,82.66644348,,77.44726019,90.31295178,1,2,3
38,10,0,60.86347827,74.25026207,94.01326638,,1,3,
38,10,0,49.53160545,56.34908988,,55.42373741,1,,1
38,10,0,48.62739459,72.26989984,66.43858593,75.36043133,1,2,2
38,10,0,,57.91044617,57.78504602,55.42373741,1,1,1
38,10,0,81.20600011,85.48170094,71.9160479,85.3287783,1,2,3
38,10,0,38.4432663,50.06105313,67.97094339,52.93165067,1,2,1
38,10,0,51.88597853,75.07190739,72.55915229,67.88417111,1,2,2
38,10,0,61.3791469,,68.31783773,95.29712526,0,2,3
38,10,0,57.99057952,75.07190739,81.72493549,80.34460482,1,2,2
38,10,0,73.90776873,88.11502113,73.30751688,87.82086504,0,2,3
38,10,0,67.76199799,,45.93735714,,0,1,
38,10,0,59.00334566,,66.86305569,70.37625785,1,2,2
38,10,0,63.20872949,71.39233989,63.14844962,77.85251807,1,1,2
38,10,0,64.92961433,88.99258109,92.00182231,90.31295178,0,3,3
38,10,0,59.1266663,,52.28711883,,0,1,
38,10,0,63.93702715,82.19183151,,92.80503852,1,,3
38,10,0,36.81778048,52.87489696,48.2413313,42.96330371,1,1,1
39,10,1,69.73612253,83.00234288,76.47655868,77.85251807,0,2,2
39,10,1,89.95473531,100.0864478,,70.37625785,1,,2
39,10,1,70.13833364,82.66833413,75.75093999,80.34460482,0,2,2
39,10,1,78.1848897,91.48832917,91.45896497,102.7733855,0,3,3
39,10,1,74.1406752,92.46565199,79.95370425,95.29712526,1,2,3
39,10,1,58.58497184,83.0621456,64.92824422,62.89999763,1,1,2
39,10,1,70.30945597,91.27899797,98.35038202,97.789212,0,3,3
39,10,1,66.15730586,77.69734138,76.28240834,85.3287783,0,2,3
39,10,1,62.4422021,77.69734138,,80.34460482,0,,2
39,10,1,54.29745684,59.47891205,52.41460113,60.40791089,0,1,2
39,10,1,68.42968594,,66.50700541,65.39208437,1,2,2
39,10,1,77.23781506,82.52222904,86.66360972,80.34460482,1,2,2
39,10,1,56.92996631,,68.5318044,60.40791089,0,2,2
39,10,1,,92.46565199,,95.29712526,0,,3
39,10,1,55.24016859,57.84339759,40.04014889,47.94747719,0,1,1
39,10,1,75.65882706,88.85500898,71.72768276,60.40791089,1,2,2
39,10,1,41.94834961,53.09147003,,47.94747719,1,,1
39,10,1,63.20326874,,68.89773398,65.39208437,1,2,2
39,10,1,70.77614539,84.30517894,,62.89999763,1,,2
39,10,1,76.37225413,93.2934212,81.49965863,87.82086504,1,2,3
39,10,1,35.01222773,45.61084151,61.13027584,,1,1,
39,10,1,66.01947628,83.31531097,69.65389367,72.86834459,1,2,2
39,10,1,49.98624062,74.76564793,69.39673417,72.86834459,0,2,2
39,10,1,30.36278633,33.74430131,44.70029702,,1,1,
39,10,1,58.34141828,79.10837207,,62.89999763,0,,2
39,10,1,57.97874071,60.09710019,55.52162354,52.93165067,1,1,1
39,10,1,63.48500218,78.56869489,69.94023119,75.36043133,0,2,2
39,10,1,73.51876737,90.09234395,67.13098825,65.39208437,0,2,2
